SeriesID,SiteName,VariableName,LocalDateTime,DataValue,VarUnits,DataType,SiteID,SiteCode,VariableID,VariableCode,Organization,SourceDescription,SourceLink,ValueType,TimeSupport,TimeUnits,IsRegular,NoDataValue,UTCOffset,DateTimeUTC,Latitude,Longitude,ValueAccuracy,CensorCode,MethodDescription,QualityControlLevelCode,SampleMedium,GeneralCategory
4,"Jacobs Well Spg nr Wimberley, TX","Streamflow, ft&#179;/s",9/28/2010 12:00:00 AM,12,unknown,Average,2,NWISDV:08170990,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,9/28/2010 12:00:00 AM,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
4,"Jacobs Well Spg nr Wimberley, TX","Streamflow, ft&#179;/s",9/29/2010 12:00:00 AM,12,unknown,Average,2,NWISDV:08170990,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,9/29/2010 12:00:00 AM,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
4,"Jacobs Well Spg nr Wimberley, TX","Streamflow, ft&#179;/s",9/30/2010 12:00:00 AM,11,unknown,Average,2,NWISDV:08170990,2,NWISDV:00060,unknown,unknown,unknown,Derived Value,0,unknown,False,-999999,0,9/30/2010 12:00:00 AM,30.03444444,-98.1261111,,nc,unknown,unknown,Unknown,Unknown
5,289742,Precipitation,10/1/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/1/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/2/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/2/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/3/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/3/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/4/2009 7:00:00 AM,0.99,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/4/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/5/2009 7:00:00 AM,0.01,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/5/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/6/2009 7:00:00 AM,0.06,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/6/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/7/2009 7:00:00 AM,0.01,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/7/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/8/2009 7:00:00 AM,0.02,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/8/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/9/2009 7:00:00 AM,0.54,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/9/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/10/2009 7:00:00 AM,0.92,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/10/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/11/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/11/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/12/2009 7:00:00 AM,0.15,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/12/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/13/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/13/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/14/2009 7:00:00 AM,0.11,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/14/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/15/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/15/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/16/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/16/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/17/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/17/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/18/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/18/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/19/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/19/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/20/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/20/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/21/2009 7:00:00 AM,0.02,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/21/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/22/2009 7:00:00 AM,2.09,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/22/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/23/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/23/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/24/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/24/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/25/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/25/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/26/2009 7:00:00 AM,0.83,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/26/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/27/2009 7:00:00 AM,1.1,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/27/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/28/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/28/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/29/2009 7:00:00 AM,0.03,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/29/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/30/2009 7:00:00 AM,0.01,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/30/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,10/31/2009 7:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-5,10/31/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/1/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/1/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/2/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/2/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/3/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/3/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/4/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/4/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/5/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/5/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/6/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/6/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/7/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/7/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/8/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/8/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/9/2009 6:00:00 AM,0.92,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/9/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/10/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/10/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/11/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/11/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/12/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/12/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/13/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/13/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/14/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/14/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/15/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/15/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/16/2009 6:00:00 AM,0.14,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/16/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/17/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/17/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
5,289742,Precipitation,11/18/2009 6:00:00 AM,0,international inch,Incremental,4,NWS-WGRFC_Daily_MPE:289742,3,NWS-WGRFC:MPE,NOAA's National Weather Service West Gulf River Forecast Center (NWS-WGRFC),Files containing MPE data from NWS-WGRFC,unknown,Derived Value,1,day,True,-9.99,-6,11/18/2009 12:00:00 PM,30.0521,-98.1588,,nc,"The precipitation data are multi-sensor (radar, satellite, and rain gauge) precipitation estimates from National Weather Service West Gulf River Forecast Center (NWS-WGRFC)",5,Precipitation,Hydrology
