0.0702301155168471,0.34261893211199,0,0,0,0,0,10.5602640410592,1.22739387571847,0,7.72261265774803,0,0,0,0,
0.0473808150180573,0.272587263185881,0,0,0,0,0,8.32173973531063,0.909455052303173,0,5.56189215871796,0,0,0,0,
0.0341245973626,0.212527839004864,0,0,0,0,0,6.47657763364882,0.672656256917287,0,4.01032547322738,0,0,0,0,
0.0210552923760847,0.170272839311456,0,0,0,0,0,5.08275794987818,0.500292481085496,0,2.94292472936646,0,0,0,0,
0.0100084443298703,0.135615298844959,0,0,0,0,0,3.96997326965848,0.372781341527881,0,2.15217322548748,0,0,0,0,
0,0.106653439914846,0,0,0,0,0,3.11356448146628,0.276752751469581,0,1.56620255301352,0,0,0,0,
0,0.0836114821132943,0,0,0,0,0,2.4290727126696,0.204454817895088,0,1.16000438710302,0,0,0,0,
0,0.0671026772713609,0,0,0,0,0,1.88935532119208,0.152451471053719,0,0.892019664504409,0,0,0,0,
0,0.0533915350159286,0,0,0,0,0,1.43733990192848,0.117863964948923,0,0.66024168273362,0,0,0,0,
0,0.0421533915935916,0,0,0,0,0,1.08082036019912,0.0905233817496544,0,0.445133036378536,0,0,0,0,
0,0.0336975752985651,0,0,0,0,0,0.819524626882564,0.0642321125616846,0,0.247550864303537,0,0,0,0,
0,0.02671400138617,0,0,0,0,0,0.612686789121735,0.0402298343644753,0,0.0565730325434659,0,0,0,0,
0,0.0210227449249603,0,0,0,0,0,0.480926505262732,0.0174460150317511,0,0,0,0,0,0,
0,0.0168540713627418,0,0,0,0,0,0.380205781283817,0.00312593501294132,0,0,0,0,0,0,
0,0.0140981486884743,0,0,0,0,0,0.293687815281986,0,0,0,0,0,0,0,
0,0.0115270189743123,0,0,0,0,0,0.214924601079645,0,0,0,0,0,0,0,
0,0.00896804891048415,0,0,0,0,0,0.137077596750392,0,0,0,0,0,0,0,
0,0.00657570135685038,0,0,0,0,0,0.0636349973743469,0,0,0,0,0,0,0,
0,0.00443309326171534,0,0,0,0,0,0.0303807106581435,0,0,0,0,0,0,0,
0,0.00229048516658029,0,0,0,0,0,0.00377763652666931,0,0,0,0,0,0,0,
0,0.000288739000164811,0,0,0,0,0,4.33680868994202E-19,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
